UNITID,EFCSTATE,LINE,XEFRES01,EFRES01,XEFRES02,EFRES02 
170301,98, 98,"R",1,"A",
170301,99, 99,"R",727,"R",625
170550,17, 17,"R",1,"R",1
170550,18, 18,"R",1,"R",0
170550,26, 26,"R",393,"R",227
170550,58,999,"R",395,"R",228
170550,99, 99,"R",395,"R",228
170587,26, 26,"R",191,"R",156
170587,58,999,"R",191,"R",156
170587,99, 99,"R",191,"R",156
170639,12, 12,"R",1,"Z",0
170639,17, 17,"R",3,"R",3
170639,18, 18,"R",1,"R",1
170639,26, 26,"R",283,"R",257
170639,27, 27,"R",3,"R",2
170639,29, 29,"R",1,"R",1
170639,35, 35,"R",1,"R",1
170639,36, 36,"R",1,"Z",0
170639,39, 39,"R",2,"R",2
170639,42, 42,"R",1,"R",1
170639,45, 45,"R",1,"R",1
170639,51, 51,"R",2,"R",2
170639,55, 55,"R",5,"R",5
170639,58,999,"R",305,"R",276
170639,90, 90,"R",10,"R",8
170639,98, 98,"R",5,"A",
170639,99, 99,"R",320,"R",284
170657, 8,  8,"R",1,"R",1
170657,17, 17,"R",1,"R",1
170657,26, 26,"R",2357,"R",1757
170657,29, 29,"R",1,"R",1
170657,30, 30,"R",1,"Z",0
170657,33, 33,"R",1,"Z",0
170657,55, 55,"R",2,"Z",0
170657,57, 57,"R",15,"R",8
170657,58,999,"R",2379,"R",1768
170657,99, 99,"R",2379,"R",1768
170806,13, 13,"R",1,"R",1
170806,26, 26,"R",258,"R",258
170806,27, 27,"R",1,"R",1
170806,39, 39,"R",3,"R",3
170806,58,999,"R",263,"R",263
170806,90, 90,"R",3,"R",3
170806,99, 99,"R",266,"R",266
170967,17, 17,"R",1,"R",1
170967,23, 23,"R",1,"R",1
170967,26, 26,"R",126,"R",105
170967,32, 32,"R",1,"R",1
170967,36, 36,"R",1,"R",1
170967,39, 39,"R",3,"R",3
170967,55, 55,"R",1,"R",1
170967,58,999,"R",134,"R",113
170967,90, 90,"R",8,"R",2
170967,99, 99,"R",142,"R",115
171100, 1,  1,"R",1,"R",1
171100, 2,  2,"R",2,"R",2
171100, 4,  4,"R",5,"R",5
171100, 6,  6,"R",126,"R",122
171100, 8,  8,"R",20,"R",20
171100, 9,  9,"R",34,"R",34
171100,10, 10,"R",2,"R",1
171100,11, 11,"R",1,"R",1
171100,12, 12,"R",55,"R",53
171100,13, 13,"R",14,"R",14
171100,15, 15,"R",2,"R",2
171100,17, 17,"R",409,"R",405
171100,18, 18,"R",29,"R",28
171100,19, 19,"R",4,"R",4
171100,20, 20,"R",2,"R",2
171100,21, 21,"R",9,"R",8
171100,22, 22,"R",2,"R",2
171100,23, 23,"R",1,"R",1
171100,24, 24,"R",35,"R",34
171100,25, 25,"R",49,"R",49
171100,26, 26,"R",6663,"R",6461
171100,27, 27,"R",17,"R",17
171100,28, 28,"R",1,"R",1
171100,29, 29,"R",12,"R",12
171100,30, 30,"R",1,"R",1
171100,31, 31,"R",4,"R",4
171100,32, 32,"R",8,"R",8
171100,33, 33,"R",1,"R",1
171100,34, 34,"R",96,"R",95
171100,35, 35,"R",2,"R",2
171100,36, 36,"R",86,"R",86
171100,37, 37,"R",17,"R",17
171100,39, 39,"R",96,"R",95
171100,40, 40,"R",2,"R",1
171100,41, 41,"R",4,"R",4
171100,42, 42,"R",88,"R",87
171100,44, 44,"R",6,"R",6
171100,45, 45,"R",3,"R",3
171100,46, 46,"R",2,"R",2
171100,47, 47,"R",7,"R",7
171100,48, 48,"R",79,"R",77
171100,49, 49,"R",2,"R",2
171100,50, 50,"R",4,"R",4
171100,51, 51,"R",35,"R",35
171100,53, 53,"R",11,"R",11
171100,55, 55,"R",23,"R",21
171100,56, 56,"R",14,"R",14
171100,58,999,"R",8086,"R",7862
171100,72, 72,"R",6,"R",6
171100,89,999,"R",6,"R",6
171100,90, 90,"R",709,"R",371
171100,99, 99,"R",8801,"R",8239
171146, 6,  6,"R",1,"R",1
171146,17, 17,"R",3,"R",3
171146,26, 26,"R",593,"R",559
171146,34, 34,"R",1,"R",1
171146,45, 45,"R",1,"R",1
171146,54, 54,"R",1,"R",0
171146,57, 57,"R",3,"R",1
171146,58,999,"R",603,"R",566
171146,90, 90,"R",1,"R",0
171146,99, 99,"R",604,"R",566
171155,13, 13,"R",1,"Z",0
171155,17, 17,"R",1,"Z",0
171155,18, 18,"R",1,"R",1
171155,26, 26,"R",603,"R",455
171155,39, 39,"R",1,"R",1
171155,47, 47,"R",1,"Z",0
171155,58,999,"R",608,"R",457
171155,90, 90,"R",4,"R",4
171155,98, 98,"R",2,"A",
171155,99, 99,"R",614,"R",461
171225,26, 26,"R",460,"R",311
171225,39, 39,"R",10,"R",4
171225,42, 42,"R",1,"R",0
171225,58,999,"R",471,"R",315
171225,99, 99,"R",471,"R",315
171304,17, 17,"R",2,"R",0
171304,18, 18,"R",3,"R",1
171304,26, 26,"R",777,"R",366
171304,39, 39,"R",1,"R",0
171304,58,999,"R",783,"R",367
171304,99, 99,"R",783,"R",367
171456, 4,  4,"R",4,"R",4
171456, 6,  6,"R",7,"R",5
171456, 8,  8,"R",5,"R",5
171456, 9,  9,"R",3,"R",3
171456,10, 10,"R",3,"R",3
171456,12, 12,"R",6,"R",5
171456,13, 13,"R",6,"R",3
171456,16, 16,"R",1,"R",1
171456,17, 17,"R",98,"R",96
171456,18, 18,"R",18,"R",17
171456,19, 19,"R",3,"R",3
171456,21, 21,"R",1,"R",1
171456,22, 22,"R",1,"R",1
171456,24, 24,"R",7,"R",7
171456,25, 25,"R",4,"R",4
171456,26, 26,"R",1128,"R",1053
171456,27, 27,"R",64,"R",59
171456,29, 29,"R",6,"R",4
171456,31, 31,"R",2,"R",2
171456,32, 32,"R",1,"Z",0
171456,34, 34,"R",3,"R",3
171456,35, 35,"R",1,"R",1
171456,36, 36,"R",3,"R",3
171456,37, 37,"R",3,"R",3
171456,38, 38,"R",1,"Z",0
171456,39, 39,"R",9,"R",9
171456,40, 40,"R",1,"R",1
171456,42, 42,"R",9,"R",9
171456,44, 44,"R",1,"R",1
171456,45, 45,"R",2,"R",1
171456,47, 47,"R",3,"R",3
171456,48, 48,"R",9,"R",8
171456,49, 49,"R",1,"R",1
171456,50, 50,"R",2,"R",2
171456,51, 51,"R",5,"R",5
171456,53, 53,"R",1,"R",1
171456,54, 54,"R",2,"R",1
171456,55, 55,"R",172,"R",165
171456,58,999,"R",1596,"R",1493
171456,90, 90,"R",14,"R",5
171456,99, 99,"R",1610,"R",1498
171483,12, 12,"R",1,"R",1
171483,13, 13,"R",1,"R",1
171483,17, 17,"R",6,"R",4
171483,18, 18,"R",1,"R",1
171483,20, 20,"R",1,"R",1
171483,21, 21,"R",1,"R",0
171483,22, 22,"R",2,"R",2
171483,26, 26,"R",718,"R",603
171483,27, 27,"R",2,"R",2
171483,34, 34,"R",1,"R",1
171483,36, 36,"R",1,"R",0
171483,39, 39,"R",4,"R",4
171483,48, 48,"R",1,"R",1
171483,51, 51,"R",1,"R",1
171483,55, 55,"R",2,"R",2
171483,58,999,"R",743,"R",624
171483,90, 90,"R",1,"R",0
171483,99, 99,"R",744,"R",624
171492, 6,  6,"R",2,"R",2
171492,12, 12,"R",2,"R",2
171492,13, 13,"R",2,"R",1
171492,17, 17,"R",7,"R",7
171492,18, 18,"R",10,"R",6
171492,21, 21,"R",9,"R",1
171492,26, 26,"R",243,"R",235
171492,39, 39,"R",10,"R",10
171492,42, 42,"R",1,"R",0
171492,48, 48,"R",4,"R",0
171492,53, 53,"R",1,"R",1
171492,55, 55,"R",3,"R",3
171492,58,999,"R",294,"R",268
171492,90, 90,"R",6,"R",4
171492,99, 99,"R",300,"R",272
171535, 8,  8,"R",1,"R",1
171535,17, 17,"R",1,"Z",0
171535,26, 26,"R",2309,"R",1292
171535,39, 39,"R",1,"R",1
171535,58,999,"R",2312,"R",1294
171535,90, 90,"R",4,"Z",0
171535,99, 99,"R",2316,"R",1294
171571, 4,  4,"R",3,"R",3
171571, 6,  6,"R",1,"R",1
171571, 8,  8,"R",1,"R",1
171571,10, 10,"R",1,"R",1
171571,12, 12,"R",2,"R",2
171571,17, 17,"R",14,"R",14
171571,18, 18,"R",6,"R",6
171571,24, 24,"R",1,"R",1
171571,25, 25,"R",1,"R",1
171571,26, 26,"R",2582,"R",2517
171571,29, 29,"R",1,"R",1
171571,34, 34,"R",1,"R",0
171571,37, 37,"R",2,"R",1
171571,39, 39,"R",12,"R",11
171571,41, 41,"R",1,"R",1
171571,42, 42,"R",2,"R",2
171571,44, 44,"R",1,"R",1
171571,47, 47,"R",4,"R",4
171571,48, 48,"R",2,"R",1
171571,55, 55,"R",1,"R",1
171571,58,999,"R",2639,"R",2570
171571,90, 90,"R",28,"R",20
171571,99, 99,"R",2667,"R",2590
172200, 6,  6,"R",2,"R",1
172200,26, 26,"R",1685,"R",1075
172200,34, 34,"R",1,"R",0
172200,39, 39,"R",2,"R",0
172200,47, 47,"R",1,"R",1
172200,55, 55,"R",1,"R",1
172200,58,999,"R",1692,"R",1078
172200,90, 90,"R",52,"R",20
172200,99, 99,"R",1744,"R",1098
172307, 4,  4,"R",1,"R",1
172307,17, 17,"R",5,"R",4
172307,18, 18,"R",80,"R",64
172307,26, 26,"R",482,"R",416
172307,27, 27,"R",1,"R",1
172307,39, 39,"R",1,"R",0
172307,48, 48,"R",1,"R",1
172307,53, 53,"R",1,"R",1
172307,58,999,"R",572,"R",488
172307,90, 90,"R",1,"R",0
172307,99, 99,"R",573,"R",488
172334, 6,  6,"R",1,"R",1
172334,12, 12,"R",2,"R",2
172334,13, 13,"R",1,"R",1
172334,17, 17,"R",2,"R",2
172334,18, 18,"R",8,"R",8
172334,26, 26,"R",184,"R",184
172334,39, 39,"R",9,"R",9
172334,51, 51,"R",1,"R",1
172334,55, 55,"R",4,"R",4
172334,58,999,"R",212,"R",212
172334,90, 90,"R",4,"R",4
172334,99, 99,"R",216,"R",216
172440, 2,  2,"R",2,"R",2
172440, 4,  4,"R",3,"R",3
172440, 6,  6,"R",4,"R",4
172440, 8,  8,"R",2,"R",2
172440, 9,  9,"R",1,"R",1
172440,12, 12,"R",4,"R",4
172440,13, 13,"R",2,"R",2
172440,17, 17,"R",1,"R",1
172440,18, 18,"R",2,"R",2
172440,21, 21,"R",2,"R",2
172440,22, 22,"R",1,"R",1
172440,24, 24,"R",1,"R",0
172440,26, 26,"R",64,"R",61
172440,27, 27,"R",5,"R",4
172440,28, 28,"R",1,"R",1
172440,42, 42,"R",1,"R",1
172440,47, 47,"R",4,"R",4
172440,48, 48,"R",3,"R",3
172440,49, 49,"R",2,"R",1
172440,51, 51,"R",1,"R",1
172440,53, 53,"R",1,"R",1
172440,55, 55,"R",5,"R",4
172440,58,999,"R",112,"R",105
172440,90, 90,"R",4,"R",2
172440,99, 99,"R",116,"R",107
172617, 5,  5,"R",1,"R",0
172617, 6,  6,"R",1,"R",1
172617, 8,  8,"R",1,"R",0
172617,12, 12,"R",3,"R",2
172617,13, 13,"R",1,"R",0
172617,17, 17,"R",2,"R",1
172617,18, 18,"R",2,"R",2
172617,19, 19,"R",2,"R",0
172617,21, 21,"R",2,"R",1
172617,22, 22,"R",1,"R",0
172617,26, 26,"R",1537,"R",1005
172617,34, 34,"R",1,"R",0
172617,36, 36,"R",3,"R",1
172617,37, 37,"R",1,"R",0
172617,39, 39,"R",1,"R",0
172617,45, 45,"R",2,"R",0
172617,47, 47,"R",1,"R",0
172617,48, 48,"R",3,"R",0
172617,55, 55,"R",1,"R",1
172617,57, 57,"R",17,"R",9
172617,58,999,"R",1583,"R",1023
172617,99, 99,"R",1583,"R",1023
172680,26, 26,"R",15,"R",10
172680,58,999,"R",15,"R",10
172680,99, 99,"R",15,"R",10
172699, 2,  2,"R",1,"R",1
172699, 4,  4,"R",3,"R",3
172699, 6,  6,"R",10,"R",9
172699, 8,  8,"R",7,"R",6
172699, 9,  9,"R",1,"R",1
172699,10, 10,"R",1,"R",1
172699,12, 12,"R",13,"R",12
172699,13, 13,"R",3,"R",3
172699,17, 17,"R",439,"R",420
172699,18, 18,"R",55,"R",52
172699,19, 19,"R",4,"R",4
172699,21, 21,"R",2,"R",2
172699,23, 23,"R",1,"R",1
172699,24, 24,"R",6,"R",5
172699,25, 25,"R",1,"R",1
172699,26, 26,"R",2121,"R",1992
172699,27, 27,"R",7,"R",7
172699,29, 29,"R",4,"R",4
172699,33, 33,"R",4,"R",4
172699,34, 34,"R",8,"R",8
172699,35, 35,"R",1,"R",1
172699,36, 36,"R",12,"R",10
172699,37, 37,"R",5,"R",4
172699,39, 39,"R",21,"R",20
172699,40, 40,"R",2,"R",2
172699,42, 42,"R",10,"R",9
172699,44, 44,"R",3,"R",3
172699,46, 46,"R",1,"R",1
172699,47, 47,"R",1,"R",1
172699,48, 48,"R",20,"R",18
172699,51, 51,"R",6,"R",5
172699,53, 53,"R",3,"R",3
172699,55, 55,"R",20,"R",19
172699,57, 57,"R",1,"R",1
172699,58,999,"R",2797,"R",2633
172699,90, 90,"R",122,"R",74
172699,99, 99,"R",2919,"R",2707
173045,12, 12,"R",1,"R",1
173045,17, 17,"R",2,"R",2
173045,19, 19,"R",8,"R",8
173045,20, 20,"R",1,"R",1
173045,26, 26,"R",2,"R",1
173045,27, 27,"R",585,"R",575
173045,29, 29,"R",1,"R",1
173045,35, 35,"R",1,"Z",0
173045,38, 38,"R",2,"R",2
173045,42, 42,"R",2,"R",2
173045,46, 46,"R",3,"R",2
173045,48, 48,"R",1,"R",1
173045,49, 49,"R",1,"R",1
173045,53, 53,"R",1,"R",1
173045,55, 55,"R",19,"R",18
173045,58,999,"R",630,"R",616
173045,90, 90,"R",6,"R",3
173045,99, 99,"R",636,"R",619
173142, 4,  4,"R",4,"R",4
173142, 6,  6,"R",3,"R",3
173142, 8,  8,"R",2,"R",2
173142,12, 12,"R",2,"R",2
173142,17, 17,"R",2,"R",2
173142,19, 19,"R",1,"R",1
173142,26, 26,"R",1,"R",1
173142,27, 27,"R",105,"R",103
173142,31, 31,"R",1,"R",1
173142,41, 41,"R",2,"R",2
173142,46, 46,"R",4,"R",4
173142,48, 48,"R",2,"R",2
173142,53, 53,"R",4,"R",4
173142,55, 55,"R",14,"R",13
173142,58,999,"R",147,"R",144
173142,90, 90,"R",31,"R",9
173142,98, 98,"R",1,"A",
173142,99, 99,"R",179,"R",153
173160, 2,  2,"R",1,"R",1
173160, 6,  6,"R",3,"R",3
173160, 8,  8,"R",8,"R",7
173160,13, 13,"R",3,"R",2
173160,17, 17,"R",12,"R",10
173160,19, 19,"R",15,"R",12
173160,20, 20,"R",2,"R",2
173160,24, 24,"R",1,"R",1
173160,26, 26,"R",4,"R",2
173160,27, 27,"R",472,"R",432
173160,30, 30,"R",4,"R",4
173160,31, 31,"R",2,"R",2
173160,36, 36,"R",1,"R",0
173160,37, 37,"R",1,"Z",0
173160,38, 38,"R",1,"R",1
173160,40, 40,"R",1,"R",1
173160,41, 41,"R",1,"R",1
173160,42, 42,"R",1,"R",1
173160,45, 45,"R",1,"Z",0
173160,46, 46,"R",11,"R",11
173160,47, 47,"R",2,"R",1
173160,48, 48,"R",4,"R",3
173160,53, 53,"R",1,"R",1
173160,55, 55,"R",32,"R",30
173160,56, 56,"R",1,"R",1
173160,58,999,"R",585,"R",529
173160,90, 90,"R",1,"Z",0
173160,99, 99,"R",586,"R",529
173258, 1,  1,"R",2,"R",2
173258, 2,  2,"R",2,"R",1
173258, 4,  4,"R",2,"R",2
173258, 5,  5,"R",1,"R",1
173258, 6,  6,"R",45,"R",45
173258, 8,  8,"R",17,"R",17
173258, 9,  9,"R",7,"R",6
173258,10, 10,"R",1,"R",1
173258,11, 11,"R",5,"R",5
173258,12, 12,"R",6,"R",6
173258,13, 13,"R",4,"R",4
173258,15, 15,"R",3,"R",3
173258,16, 16,"R",1,"R",0
173258,17, 17,"R",43,"R",43
173258,18, 18,"R",3,"R",3
173258,19, 19,"R",6,"R",6
173258,20, 20,"R",3,"R",3
173258,21, 21,"R",1,"R",1
173258,22, 22,"R",1,"R",1
173258,23, 23,"R",7,"R",7
173258,24, 24,"R",11,"R",11
173258,25, 25,"R",21,"R",20
173258,26, 26,"R",10,"R",10
173258,27, 27,"R",71,"R",69
173258,29, 29,"R",5,"R",5
173258,31, 31,"R",7,"R",7
173258,32, 32,"R",1,"R",1
173258,33, 33,"R",2,"R",2
173258,34, 34,"R",8,"R",8
173258,35, 35,"R",1,"R",1
173258,36, 36,"R",29,"R",27
173258,37, 37,"R",10,"R",9
173258,38, 38,"R",1,"R",1
173258,39, 39,"R",7,"R",7
173258,40, 40,"R",2,"R",2
173258,41, 41,"R",12,"R",12
173258,42, 42,"R",5,"R",5
173258,44, 44,"R",1,"R",1
173258,45, 45,"R",1,"R",1
173258,47, 47,"R",2,"R",1
173258,48, 48,"R",25,"R",25
173258,49, 49,"R",3,"R",3
173258,50, 50,"R",7,"R",6
173258,51, 51,"R",11,"R",11
173258,53, 53,"R",28,"R",25
173258,55, 55,"R",21,"R",20
173258,57, 57,"R",1,"R",0
173258,58,999,"R",463,"R",447
173258,66, 66,"R",1,"R",1
173258,89,999,"R",1,"R",1
173258,90, 90,"R",61,"R",60
173258,99, 99,"R",525,"R",508
173300, 4,  4,"R",5,"R",5
173300, 6,  6,"R",4,"R",2
173300, 8,  8,"R",1,"Z",0
173300,12, 12,"R",2,"R",2
173300,17, 17,"R",4,"R",4
173300,19, 19,"R",2,"R",2
173300,27, 27,"R",350,"R",340
173300,30, 30,"R",12,"R",12
173300,32, 32,"R",1,"R",1
173300,38, 38,"R",93,"R",91
173300,46, 46,"R",15,"R",15
173300,48, 48,"R",1,"R",1
173300,51, 51,"R",2,"R",2
173300,53, 53,"R",1,"R",1
173300,55, 55,"R",1,"R",1
173300,56, 56,"R",1,"R",1
173300,58,999,"R",495,"R",480
173300,90, 90,"R",22,"R",5
173300,99, 99,"R",517,"R",485
173452, 1,  1,"R",1,"R",1
173452, 4,  4,"R",2,"R",2
173452, 5,  5,"R",1,"R",1
173452, 6,  6,"R",8,"R",8
173452, 8,  8,"R",3,"R",3
173452, 9,  9,"R",1,"R",1
173452,12, 12,"R",7,"R",7
173452,13, 13,"R",1,"R",1
173452,16, 16,"R",1,"R",1
173452,17, 17,"R",1,"R",1
173452,21, 21,"R",1,"R",1
173452,26, 26,"R",17,"R",17
173452,27, 27,"R",17,"R",17
173452,31, 31,"R",1,"R",1
173452,32, 32,"R",4,"R",3
173452,36, 36,"R",1,"R",1
173452,37, 37,"R",1,"R",1
173452,39, 39,"R",2,"R",2
173452,46, 46,"R",3,"R",3
173452,47, 47,"R",1,"R",0
173452,48, 48,"R",4,"R",4
173452,51, 51,"R",1,"R",1
173452,53, 53,"R",1,"R",1
173452,55, 55,"R",86,"R",86
173452,58,999,"R",166,"R",164
173452,90, 90,"R",2,"R",2
173452,99, 99,"R",168,"R",166
173647, 4,  4,"R",3,"R",3
173647, 6,  6,"R",4,"R",4
173647, 8,  8,"R",6,"R",6
173647, 9,  9,"R",1,"R",1
173647,12, 12,"R",2,"R",2
173647,13, 13,"R",1,"R",1
173647,17, 17,"R",8,"R",8
173647,18, 18,"R",2,"R",2
173647,19, 19,"R",10,"R",10
173647,23, 23,"R",1,"R",1
173647,24, 24,"R",1,"R",1
173647,25, 25,"R",3,"R",3
173647,26, 26,"R",1,"R",1
173647,27, 27,"R",532,"R",532
173647,30, 30,"R",1,"R",1
173647,31, 31,"R",4,"R",4
173647,34, 34,"R",1,"R",1
173647,35, 35,"R",1,"R",1
173647,36, 36,"R",1,"R",1
173647,38, 38,"R",4,"R",4
173647,41, 41,"R",1,"R",1
173647,42, 42,"R",1,"R",1
173647,46, 46,"R",8,"R",8
173647,48, 48,"R",5,"R",5
173647,51, 51,"R",1,"R",1
173647,53, 53,"R",2,"R",2
173647,55, 55,"R",21,"R",21
173647,58,999,"R",626,"R",626
173647,90, 90,"R",16,"R",16
173647,99, 99,"R",642,"R",642
173665, 2,  2,"R",4,"R",3
173665, 4,  4,"R",3,"R",2
173665, 6,  6,"R",6,"R",5
173665, 8,  8,"R",5,"R",5
173665,12, 12,"R",3,"R",3
173665,17, 17,"R",5,"R",5
173665,18, 18,"R",1,"R",1
173665,19, 19,"R",5,"R",5
173665,21, 21,"R",1,"R",1
173665,25, 25,"R",2,"R",2
173665,26, 26,"R",1,"R",1
173665,27, 27,"R",444,"R",431
173665,29, 29,"R",3,"R",3
173665,30, 30,"R",1,"R",1
173665,31, 31,"R",2,"R",2
173665,33, 33,"R",1,"R",0
173665,36, 36,"R",1,"R",1
173665,38, 38,"R",4,"R",4
173665,40, 40,"R",1,"R",1
173665,41, 41,"R",1,"R",1
173665,42, 42,"R",1,"R",1
173665,45, 45,"R",1,"R",1
173665,51, 51,"R",3,"R",2
173665,53, 53,"R",2,"R",2
173665,55, 55,"R",39,"R",39
173665,58,999,"R",540,"R",522
173665,72, 72,"R",1,"R",1
173665,89,999,"R",1,"R",1
173665,90, 90,"R",6,"R",3
173665,99, 99,"R",547,"R",526
173744,17, 17,"R",1,"R",1
173744,27, 27,"R",97,"R",62
173744,38, 38,"R",1,"Z",0
173744,55, 55,"R",3,"R",3
173744,58,999,"R",102,"R",66
173744,99, 99,"R",102,"R",66
174066, 2,  2,"R",3,"R",3
174066, 4,  4,"R",6,"R",6
174066, 5,  5,"R",2,"R",1
174066, 6,  6,"R",100,"R",99
174066, 8,  8,"R",27,"R",26
174066, 9,  9,"R",6,"R",6
174066,10, 10,"R",3,"R",3
174066,12, 12,"R",9,"R",9
174066,13, 13,"R",9,"R",9
174066,15, 15,"R",2,"R",2
174066,16, 16,"R",3,"R",3
174066,17, 17,"R",269,"R",267
174066,18, 18,"R",7,"R",7
174066,19, 19,"R",31,"R",31
174066,20, 20,"R",14,"R",14
174066,21, 21,"R",3,"R",3
174066,22, 22,"R",1,"R",1
174066,23, 23,"R",1,"R",1
174066,24, 24,"R",10,"R",10
174066,25, 25,"R",14,"R",14
174066,26, 26,"R",24,"R",22
174066,27, 27,"R",4121,"R",4006
174066,28, 28,"R",1,"R",1
174066,29, 29,"R",22,"R",22
174066,30, 30,"R",4,"R",4
174066,31, 31,"R",24,"R",24
174066,32, 32,"R",5,"R",5
174066,33, 33,"R",2,"R",2
174066,34, 34,"R",23,"R",23
174066,35, 35,"R",2,"R",2
174066,36, 36,"R",21,"R",20
174066,37, 37,"R",7,"R",7
174066,38, 38,"R",60,"R",58
174066,39, 39,"R",9,"R",9
174066,40, 40,"R",2,"R",1
174066,41, 41,"R",6,"R",5
174066,42, 42,"R",12,"R",12
174066,44, 44,"R",2,"R",2
174066,45, 45,"R",1,"R",1
174066,46, 46,"R",67,"R",64
174066,47, 47,"R",3,"R",2
174066,48, 48,"R",39,"R",39
174066,49, 49,"R",4,"R",4
174066,50, 50,"R",2,"R",2
174066,51, 51,"R",18,"R",17
174066,53, 53,"R",12,"R",12
174066,55, 55,"R",779,"R",767
174066,56, 56,"R",3,"R",3
174066,57, 57,"R",20,"R",17
174066,58,999,"R",5815,"R",5668
174066,90, 90,"R",463,"R",437
174066,99, 99,"R",6278,"R",6105
174075, 4,  4,"R",1,"R",1
174075, 6,  6,"R",5,"R",4
174075, 9,  9,"R",1,"Z",0
174075,12, 12,"R",2,"R",2
174075,13, 13,"R",1,"R",1
174075,16, 16,"R",1,"R",1
174075,17, 17,"R",3,"R",3
174075,19, 19,"R",1,"R",1
174075,22, 22,"R",1,"R",1
174075,26, 26,"R",3,"R",3
174075,27, 27,"R",135,"R",116
174075,36, 36,"R",2,"R",2
174075,38, 38,"R",22,"R",20
174075,39, 39,"R",1,"Z",0
174075,41, 41,"R",1,"R",1
174075,45, 45,"R",1,"Z",0
174075,46, 46,"R",5,"R",4
174075,48, 48,"R",2,"R",1
174075,49, 49,"R",1,"R",1
174075,51, 51,"R",1,"Z",0
174075,53, 53,"R",2,"R",2
174075,55, 55,"R",9,"R",8
174075,58,999,"R",201,"R",172
174075,90, 90,"R",13,"R",9
174075,99, 99,"R",214,"R",181
174127, 1,  1,"R",1,"R",1
174127, 2,  2,"R",2,"R",1
174127, 5,  5,"R",1,"R",1
174127, 6,  6,"R",3,"R",3
174127, 8,  8,"R",1,"R",1
174127,12, 12,"R",3,"R",3
174127,17, 17,"R",7,"R",7
174127,19, 19,"R",6,"R",6
174127,20, 20,"R",1,"R",1
174127,24, 24,"R",1,"R",0
174127,26, 26,"R",2,"R",2
174127,27, 27,"R",98,"R",81
174127,29, 29,"R",1,"R",0
174127,30, 30,"R",1,"R",1
174127,31, 31,"R",2,"R",2
174127,32, 32,"R",1,"R",0
174127,36, 36,"R",4,"R",4
174127,37, 37,"R",3,"R",3
174127,38, 38,"R",1,"R",0
174127,41, 41,"R",1,"R",1
174127,42, 42,"R",1,"R",1
174127,46, 46,"R",5,"R",4
174127,47, 47,"R",1,"R",1
174127,48, 48,"R",7,"R",6
174127,51, 51,"R",1,"R",1
174127,53, 53,"R",2,"R",2
174127,55, 55,"R",14,"R",12
174127,56, 56,"R",1,"R",1
174127,57, 57,"R",1,"R",1
174127,58,999,"R",173,"R",147
174127,90, 90,"R",5,"R",5
174127,99, 99,"R",178,"R",152
174190, 8,  8,"R",1,"Z",0
174190,27, 27,"R",32,"R",6
174190,55, 55,"R",3,"R",1
174190,58,999,"R",36,"R",7
174190,99, 99,"R",36,"R",7
174233, 2,  2,"R",3,"R",3
174233, 6,  6,"R",5,"R",4
174233, 8,  8,"R",2,"R",2
174233,12, 12,"R",1,"R",1
174233,13, 13,"R",1,"R",1
174233,17, 17,"R",15,"R",15
174233,18, 18,"R",1,"R",1
174233,19, 19,"R",2,"R",2
174233,21, 21,"R",1,"R",1
174233,24, 24,"R",1,"R",1
174233,26, 26,"R",7,"R",7
174233,27, 27,"R",1713,"R",1661
174233,31, 31,"R",5,"R",5
174233,34, 34,"R",1,"R",1
174233,38, 38,"R",17,"R",17
174233,39, 39,"R",1,"R",1
174233,42, 42,"R",1,"R",1
174233,46, 46,"R",11,"R",9
174233,48, 48,"R",2,"R",2
174233,51, 51,"R",1,"R",1
174233,55, 55,"R",230,"R",224
174233,57, 57,"R",5,"R",5
174233,58,999,"R",2026,"R",1965
174233,90, 90,"R",17,"R",12
174233,99, 99,"R",2043,"R",1977
174251, 2,  2,"R",6,"R",6
174251, 4,  4,"R",2,"R",2
174251, 6,  6,"R",4,"R",4
174251, 8,  8,"R",3,"R",3
174251,12, 12,"R",1,"R",1
174251,15, 15,"R",1,"R",1
174251,18, 18,"R",2,"R",2
174251,19, 19,"R",2,"R",2
174251,23, 23,"R",1,"R",1
174251,25, 25,"R",1,"R",1
174251,26, 26,"R",2,"R",2
174251,27, 27,"R",244,"R",237
174251,30, 30,"R",1,"R",1
174251,38, 38,"R",9,"R",9
174251,40, 40,"R",2,"R",2
174251,46, 46,"R",22,"R",22
174251,48, 48,"R",4,"R",4
174251,51, 51,"R",1,"R",1
174251,55, 55,"R",8,"R",7
174251,57, 57,"R",1,"R",1
174251,58,999,"R",317,"R",309
174251,90, 90,"R",5,"R",4
174251,99, 99,"R",322,"R",313
174491, 2,  2,"R",2,"R",2
174491, 6,  6,"R",2,"R",2
174491, 8,  8,"R",1,"R",1
174491,12, 12,"R",1,"R",1
174491,13, 13,"R",1,"R",1
174491,15, 15,"R",2,"R",2
174491,17, 17,"R",3,"R",3
174491,18, 18,"R",1,"R",1
174491,19, 19,"R",15,"R",15
174491,20, 20,"R",1,"R",1
174491,22, 22,"R",1,"R",1
174491,26, 26,"R",1,"R",1
174491,27, 27,"R",306,"R",292
174491,29, 29,"R",1,"R",1
174491,31, 31,"R",3,"R",3
174491,38, 38,"R",1,"R",1
174491,40, 40,"R",1,"R",1
174491,46, 46,"R",10,"R",10
